"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error	% of Total Deaths
	"Rhode Island"	"44"	"2016"	"2016"	180	733669	24.534224562	20.950025227	28.118423896	1.828673130	20.378431776	17.311056657	23.445806895	1.564987306	0.022210569%
	"Rhode Island"	"44"	"2017"	"2017"	154	738571	20.851075929	17.557829871	24.144321987	1.680227581	16.919773265	14.179706298	19.659840232	1.397993350	0.019002375%
	"Rhode Island"	"44"	"2018"	"2018"	168	741199	22.665977693	19.238490131	26.093465255	1.748718144	17.950854929	15.182982841	20.718727018	1.412179637	0.020729864%
	"Rhode Island"	"44"	"2019"	"2019"	182	745315	24.419205302	20.871464331	27.966946274	1.810071924	19.517735403	16.618194761	22.417276045	1.479357470	0.022457353%
	"Rhode Island"	"44"	"2020"	"2020"	153	747828	20.459249988	17.217346625	23.701153351	1.654032328	15.714562547	13.175540879	18.253584214	1.295419218	0.018878983%
"Total"	"Rhode Island"	"44"			3119	15765032	19.784292223	19.089957472	20.478626975	0.354252424	16.860388545	16.263709562	17.457067529	0.304428053	0.384859796%
	"South Carolina"	"45"	"1999"	"1999"	450	2564228	17.549141496	15.927683547	19.170599445	0.827274464	18.272064336	16.576275194	19.967853477	0.865198541	0.055526421%
	"South Carolina"	"45"	"2000"	"2000"	437	2594520	16.843192575	15.263983006	18.422402145	0.805719168	17.507864340	15.860208431	19.155520249	0.840640770	0.053922325%
	"South Carolina"	"45"	"2001"	"2001"	448	2630750	17.029364250	15.452423052	18.606305447	0.804561836	17.645850740	16.004414995	19.287286485	0.837467217	0.055279637%
	"South Carolina"	"45"	"2002"	"2002"	457	2664292	17.152774546	15.580123563	18.725425528	0.802372950	17.579999132	15.959524985	19.200473280	0.826772524	0.056390166%
	"South Carolina"	"45"	"2003"	"2003"	424	2700137	15.702906927	14.208209800	17.197604053	0.762600575	15.816220205	14.300581063	17.331859346	0.773285276	0.052318228%
	"South Carolina"	"45"	"2004"	"2004"	463	2746617	16.857100935	15.321605736	18.392596135	0.783415918	16.855283526	15.308284949	18.402282103	0.789284988	0.057130518%
	"South Carolina"	"45"	"2005"	"2005"	472	2796552	16.877926819	15.355262497	18.400591140	0.776869552	16.777925391	15.252380329	18.303470453	0.778339317	0.058241046%
	"South Carolina"	"45"	"2006"	"2006"	495	2867036	17.265217458	15.744230379	18.786204537	0.776013816	16.643302665	15.163502614	18.123102716	0.755000026	0.061079063%
	"South Carolina"	"45"	"2007"	"2007"	529	2928785	18.062097423	16.522892599	19.601302247	0.785308584	17.243792626	15.758070844	18.729514408	0.758021317	0.065274393%
	"South Carolina"	"45"	"2008"	"2008"	539	2992330	18.012719185	16.492028215	19.533410156	0.775862740	17.280173170	15.805327001	18.755019338	0.752472535	0.066508314%
	"South Carolina"	"45"	"2009"	"2009"	580	3037889	19.092205146	17.538394235	20.646016057	0.792760669	18.063011442	16.574485803	19.551537081	0.759451857	0.071567387%
	"South Carolina"	"45"	"2010"	"2010"	558	3068445	18.185106789	16.676226352	19.693987225	0.769836957	16.943980981	15.519134463	18.368827499	0.726962509	0.068852762%
	"South Carolina"	"45"	"2011"	"2011"	621	3117923	19.917105073	18.350583119	21.483627027	0.799245895	18.287579096	16.827299174	19.747859019	0.745040777	0.076626461%
	"South Carolina"	"45"	"2012"	"2012"	622	3159222	19.688391636	18.141103774	21.235679498	0.789432583	17.517402064	16.117216067	18.917588060	0.714380611	0.076749853%
	"South Carolina"	"45"	"2013"	"2013"	608	3206985	18.958616894	17.451624944	20.465608844	0.768873444	16.938912800	15.569258338	18.308567262	0.698803297	0.075022365%
	"South Carolina"	"45"	"2014"	"2014"	643	3265758	19.689150268	18.167280259	21.211020276	0.776464290	17.047304562	15.704415057	18.390194068	0.685147707	0.079341086%
	"South Carolina"	"45"	"2015"	"2015"	666	3327434	20.015423296	18.495282774	21.535563818	0.775581899	17.331289245	15.987610534	18.674967956	0.685550363	0.082179104%
	"South Carolina"	"45"	"2016"	"2016"	741	3394962	21.826459324	20.254901889	23.398016760	0.801815018	18.262399393	16.919443661	19.605355126	0.685181496	0.091433507%
	"South Carolina"	"45"	"2017"	"2017"	768	3451907	22.248571587	20.675032284	23.822110889	0.802826175	18.280743662	16.959290102	19.602197222	0.674211000	0.094765092%
	"South Carolina"	"45"	"2018"	"2018"	761	3509959	21.681164937	20.140719371	23.221610502	0.785941615	17.495504720	16.225795530	18.765213911	0.647810812	0.093901348%
	"South Carolina"	"45"	"2019"	"2019"	775	3570132	21.707880829	20.179531436	23.236230222	0.779770099	17.337945243	16.091449382	18.584441105	0.635967276	0.095628837%
	"South Carolina"	"45"	"2020"	"2020"	799	3631363	22.002757642	20.477090487	23.528424797	0.778401610	17.299038324	16.075654853	18.522421795	0.624175240	0.098590246%
"Total"	"South Carolina"	"45"			12856	67227226	19.123204637	18.792634353	19.453774922	0.168658309	17.406396029	17.102073826	17.710718233	0.155266430	1.586328161%
	"South Dakota"	"46"	"1999"	"1999"	96	469979	20.426444586	16.545420115	24.944161335	2.084765271	17.850119523	14.441817701	21.820878611	1.834888133	0.011845637%
	"South Dakota"	"46"	"2000"	"2000"	81	474561	17.068406380	13.554704242	21.214492974	1.896489598	15.038398692	11.924547859	18.716640628	1.680692770	0.009994756%
	"South Dakota"	"46"	"2001"	"2001"	97	477461	20.315795426	16.474687985	24.783645156	2.062756498	18.254098326	14.785819644	22.291357253	1.860590992	0.011969029%
	"South Dakota"	"46"	"2002"	"2002"	86	480113	17.912449777	14.327631203	22.121696351	1.931549134	15.782455841	12.606394427	19.515322296	1.710945119	0.010611716%
	"South Dakota"	"46"	"2003"	"2003"	94	483277	19.450542856	15.717983682	23.802601821	2.006170315	16.682964125	13.448804700	20.460154033	1.735698064	0.011598852%
	"South Dakota"	"46"	"2004"	"2004"	102	488819	20.866619342	16.817057095	24.916181588	2.066103187	18.112537938	14.574186134	21.650889741	1.805281532	0.012585989%
	"South Dakota"	"46"	"2005"	"2005"	89	494352	18.003366023	14.458143185	22.154762194	1.908352982	15.629099148	12.535006390	19.255519024	1.668306795	0.010981892%
	"South Dakota"	"46"	"2006"	"2006"	89	501273	17.754796289	14.258521803	21.848874765	1.882004643	14.995479197	12.010779018	18.496923589	1.605121537	0.010981892%
	"South Dakota"	"46"	"2007"	"2007"	94	510332	18.419381893	14.884702507	22.540718591	1.899814183	15.545653108	12.531972797	19.065344429	1.622255533	0.011598852%
	"South Dakota"	"46"	"2008"	"2008"	88	517044	17.019828100	13.650412731	20.968938814	1.814319772	14.174768067	11.353422231	17.484576411	1.523160945	0.010858500%
	"South Dakota"	"46"	"2009"	"2009"	109	524072	20.798668885	16.894052581	24.703285189	1.992151176	17.579639543	14.239129002	20.920150084	1.704342113	0.013449733%
	"South Dakota"	"46"	"2010"	"2010"	99	529844	18.684744944	15.186026453	22.747929579	1.877887524	15.872794393	12.856963458	19.383380328	1.617306152	0.012215813%
	"South Dakota"	"46"	"2011"	"2011"	94	537912	17.474977320	14.121529172	21.385003495	1.802406289	14.624100320	11.774448132	17.955177891	1.532370893	0.011598852%
	"South Dakota"	"46"	"2012"	"2012"	106	545573	19.429113977	15.730354127	23.127873827	1.887122372	16.593352413	13.393476180	19.793228647	1.632589915	0.013079557%
	"South Dakota"	"46"	"2013"	"2013"	107	551921	19.386832536	15.713408686	23.060256386	1.874195842	16.192029937	13.087324316	19.296735558	1.584033480	0.013202949%
	"South Dakota"	"46"	"2014"	"2014"	119	557090	21.361000916	17.523007818	25.198994013	1.958159743	17.279904359	14.125330698	20.434478019	1.609476357	0.014683654%
	"South Dakota"	"46"	"2015"	"2015"	110	562471	19.556563805	15.901859221	23.211268390	1.864645196	15.980334042	12.931667027	19.029001057	1.555442355	0.013573125%
	"South Dakota"	"46"	"2016"	"2016"	127	567562	22.376409978	18.484662780	26.268157176	1.985585305	17.805397690	14.629843516	20.980951864	1.620180701	0.015670790%
	"South Dakota"	"46"	"2017"	"2017"	124	572007	21.678056387	17.862432400	25.493680375	1.946746932	17.810860413	14.605192097	21.016528728	1.635545059	0.015300614%
	"South Dakota"	"46"	"2018"	"2018"	116	581200	19.958706125	16.326592215	23.590820035	1.853119342	15.498816707	12.613102698	18.384530716	1.472303066	0.014313477%
	"South Dakota"	"46"	"2019"	"2019"	142	585162	24.266784241	20.275394581	28.258173901	2.036423296	19.072182706	15.867406520	22.276958891	1.635089890	0.017521671%
	"South Dakota"	"46"	"2020"	"2020"	128	591195	21.651062678	17.900207434	25.401917922	1.913701655	16.748196885	13.758858182	19.737535588	1.525172808	0.015794182%
"Total"	"South Dakota"	"46"			2297	11603220	19.796228978	18.986652200	20.605805756	0.413049377	16.571239276	15.887398032	17.255080519	0.348898594	0.283431533%
	"Tennessee"	"47"	"1999"	"1999"	593	3708799	15.989003448	14.702087684	17.275919212	0.656589676	16.419940827	15.096378496	17.743503158	0.675286904	0.073171484%
	"Tennessee"	"47"	"2000"	"2000"	604	3741906	16.141506494	14.854200868	17.428812120	0.656788585	16.643139651	15.313754498	17.972524805	0.678257731	0.074528797%
	"Tennessee"	"47"	"2001"	"2001"	604	3779943	15.979076933	14.704725271	17.253428595	0.650179420	16.399299004	15.088995478	17.709602530	0.668522207	0.074528797%
	"Tennessee"	"47"	"2002"	"2002"	653	3813319	17.124190239	15.810752398	18.437628081	0.670121348	17.263909422	15.935758024	18.592060820	0.677628264	0.080575007%
	"Tennessee"	"47"	"2003"	"2003"	633	3853118	16.428253690	15.148443343	17.708064037	0.652964463	16.508718935	15.217404566	17.800033303	0.658833862	0.078107166%
	"Tennessee"	"47"	"2004"	"2004"	677	3901894	17.350548221	16.043550174	18.657546268	0.666835738	17.341627381	16.028791984	18.654462777	0.669813978	0.083536416%
	"Tennessee"	"47"	"2005"	"2005"	692	3964079	17.456766124	16.156097040	18.757435208	0.663606676	17.325038997	16.026366710	18.623711285	0.662587902	0.085387297%
	"Tennessee"	"47"	"2006"	"2006"	666	4045691	16.461959156	15.211698754	17.712219558	0.637887960	16.073325277	14.844113489	17.302537065	0.627148871	0.082179104%
	"Tennessee"	"47"	"2007"	"2007"	701	4108718	17.061282862	15.798267172	18.324298552	0.644395760	16.654992027	15.412302209	17.897681844	0.634025417	0.086497825%
	"Tennessee"	"47"	"2008"	"2008"	763	4163865	18.324321274	17.024086730	19.624555817	0.663384971	17.751181176	16.480686973	19.021675378	0.648211328	0.094148132%
	"Tennessee"	"47"	"2009"	"2009"	753	4209780	17.886920457	16.609322646	19.164518268	0.651835618	17.124995988	15.889630070	18.360361905	0.630288734	0.092914212%
	"Tennessee"	"47"	"2010"	"2010"	782	4243740	18.427142096	17.135593715	19.718690478	0.658953256	17.438413726	16.202586094	18.674241359	0.630524302	0.096492581%
	"Tennessee"	"47"	"2011"	"2011"	786	4297304	18.290537509	17.011829849	19.569245169	0.652401867	16.738400260	15.552896744	17.923903777	0.604848733	0.096986149%
	"Tennessee"	"47"	"2012"	"2012"	795	4337999	18.326421929	17.052478367	19.600365490	0.649971205	16.442943042	15.284663588	17.601222496	0.590958905	0.098096678%
	"Tennessee"	"47"	"2013"	"2013"	852	4374471	19.476640718	18.168813635	20.784467802	0.667258716	17.455989556	16.267474014	18.644505097	0.606385480	0.105130024%
	"Tennessee"	"47"	"2014"	"2014"	915	4423170	20.686521205	19.346125626	22.026916785	0.683875296	18.062519487	16.874162784	19.250876190	0.606304440	0.112903723%
	"Tennessee"	"47"	"2015"	"2015"	876	4476120	19.570520898	18.274516714	20.866525081	0.661226624	16.882682077	15.745873993	18.019490161	0.580004125	0.108091434%
	"Tennessee"	"47"	"2016"	"2016"	886	4531532	19.551886647	18.264444030	20.839329264	0.656858478	16.764538493	15.643423950	17.885653037	0.571997216	0.109325354%
	"Tennessee"	"47"	"2017"	"2017"	935	4595809	20.344622677	19.040555675	21.648689678	0.665340307	17.263270021	16.138342900	18.388197142	0.573942409	0.115371564%
	"Tennessee"	"47"	"2018"	"2018"	965	4650000	20.752688172	19.443304940	22.062071404	0.668052669	17.632181716	16.502163958	18.762199475	0.576539673	0.119073326%
	"Tennessee"	"47"	"2019"	"2019"	944	4706683	20.056587622	18.777126425	21.336048820	0.652786325	16.848362966	15.755825349	17.940900582	0.557417151	0.116482093%
	"Tennessee"	"47"	"2020"	"2020"	1015	4761823	21.315365985	20.004024368	22.626707601	0.669051845	17.831052366	16.714723503	18.947381229	0.569555542	0.125242928%
"Total"	"Tennessee"	"47"			17090	92689763	18.437850575	18.161414110	18.714287040	0.141039013	17.081804693	16.823497325	17.340112061	0.131789473	2.108770090%
	"Texas"	"48"	"1999"	"1999"	1660	12570920	13.205079660	12.569832031	13.840327289	0.324105933	15.505828388	14.757314904	16.254341873	0.381894635	0.204830799%
	"Texas"	"48"	"2000"	"2000"	1735	12766180	13.590596404	12.951090074	14.230102734	0.326278740	15.974436078	15.220004844	16.728867313	0.384913895	0.214085202%
	"Texas"	"48"	"2001"	"2001"	1776	13056316	13.602611947	12.969971580	14.235252313	0.322775697	15.915830012	15.172311616	16.659348407	0.379346120	0.219144276%
	"Texas"	"48"	"2002"	"2002"	1784	13289582	13.424049003	12.801114803	14.046983203	0.317823572	15.707833943	14.974907577	16.440760309	0.373942023	0.220131413%
	"Texas"	"48"	"2003"	"2003"	1793	13511001	13.270667362	12.656398233	13.884936491	0.313402617	15.355510289	14.639872813	16.071147765	0.365121161	0.221241941%
	"Texas"	"48"	"2004"	"2004"	1876	13765169	13.628601291	13.011877161	14.245325420	0.314655168	15.677333708	14.962471949	16.392195468	0.364725387	0.231483481%
	"Texas"	"48"	"2005"	"2005"	1945	14052824	13.840634452	13.225525189	14.455743715	0.313831257	15.803989048	15.095494717	16.512483380	0.361476700	0.239997532%
	"Texas"	"48"	"2006"	"2006"	1981	14448933	13.710354945	13.106597454	14.314112435	0.308039536	15.558946934	14.867222050	16.250671818	0.352920859	0.244439646%
	"Texas"	"48"	"2007"	"2007"	2001	14788973	13.530351296	12.937505698	14.123196894	0.302472244	15.276534425	14.599933842	15.953135009	0.345204379	0.246907487%
	"Texas"	"48"	"2008"	"2008"	2141	15121594	14.158560268	13.558814998	14.758305538	0.305992485	15.777743384	15.100974459	16.454512308	0.345290268	0.264182373%
	"Texas"	"48"	"2009"	"2009"	2158	15460294	13.958337403	13.369406908	14.547267898	0.300474743	15.523348837	14.859680976	16.187016697	0.338606051	0.266280038%
	"Texas"	"48"	"2010"	"2010"	2321	15706768	14.777069350	14.175886182	15.378252518	0.306726106	16.270042395	15.598421970	16.941662820	0.342663482	0.286392942%
	"Texas"	"48"	"2011"	"2011"	2342	16083645	14.561375857	13.971629811	15.151121903	0.300890840	15.755173403	15.107023962	16.403322843	0.330688490	0.288984175%
	"Texas"	"48"	"2012"	"2012"	2427	16390540	14.807321784	14.218210017	15.396433551	0.300567228	15.911904558	15.268909034	16.554900082	0.328058941	0.299472499%
	"Texas"	"48"	"2013"	"2013"	2456	16692444	14.713243908	14.131341272	15.295146545	0.296889100	15.556600079	14.931153230	16.182046929	0.319105535	0.303050868%
	"Texas"	"48"	"2014"	"2014"	2572	17093662	15.046512561	14.465003560	15.628021562	0.296688266	15.670409932	15.054223170	16.286596693	0.314381001	0.317364346%
	"Texas"	"48"	"2015"	"2015"	2662	17485690	15.223877353	14.645545221	15.802209486	0.295067414	15.676047879	15.069671230	16.282424529	0.309375842	0.328469630%
	"Texas"	"48"	"2016"	"2016"	2809	17800287	15.780644436	15.197058340	16.364230532	0.297748008	15.990037388	15.387839666	16.592235109	0.307243736	0.346608261%
	"Texas"	"48"	"2017"	"2017"	2814	18170130	15.486955789	14.914739676	16.059171903	0.291946997	15.604857197	15.017838509	16.191875884	0.299499330	0.347225221%
	"Texas"	"48"	"2018"	"2018"	2905	18507667	15.696197689	15.125406234	16.266989144	0.291220130	15.533605887	14.959351712	16.107860061	0.292986824	0.358453898%
	"Texas"	"48"	"2019"	"2019"	3129	18782771	16.658883825	16.075171062	17.242596588	0.297812634	16.329663887	15.748101525	16.911226249	0.296715491	0.386093716%
	"Texas"	"48"	"2020"	"2020"	3195	19087071	16.739079558	16.158646401	17.319512715	0.296139366	16.398531956	15.820996445	16.976067467	0.294660975	0.394237591%
"Total"	"Texas"	"48"			50482	344632461	14.648068802	14.520287247	14.775850356	0.065194670	15.791889442	15.652591990	15.931186894	0.071070129	6.229077336%
	"Utah"	"49"	"1999"	"1999"	121	1177613	10.275022440	8.444200259	12.105844620	0.934092949	12.343318548	10.136501880	14.550135216	1.125926871	0.014930438%
	"Utah"	"49"	"2000"	"2000"	138	1197040	11.528436811	9.604960014	13.451913607	0.981365713	13.812013066	11.502750376	16.121275755	1.178195250	0.017028103%
	"Utah"	"49"	"2001"	"2001"	125	1228383	10.175979316	8.392051487	11.959907145	0.910167259	12.090315897	9.963950730	14.216681064	1.084880187	0.015424006%
	"Utah"	"49"	"2002"	"2002"	161	1257574	12.802427531	10.824841164	14.780013898	1.008972636	15.166245380	12.815815576	17.516675184	1.199198879	0.019866120%
	"Utah"	"49"	"2003"	"2003"	150	1286277	11.661562789	9.795324065	13.527801514	0.952162615	13.890072720	11.658459473	16.121685968	1.138578188	0.018508807%
	"Utah"	"49"	"2004"	"2004"	164	1320882	12.415946315	10.515682172	14.316210457	0.969522522	14.487584718	12.255635029	16.719534407	1.138749841	0.020236296%
	"Utah"	"49"	"2005"	"2005"	160	1363106	11.737898593	9.919092363	13.556704824	0.927962362	14.044362167	11.857343193	16.231381142	1.115826007	0.019742728%
	"Utah"	"49"	"2006"	"2006"	181	1413142	12.808337733	10.942346690	14.674328775	0.952036246	15.162711362	12.939505940	17.385916784	1.134288481	0.022333961%
	"Utah"	"49"	"2007"	"2007"	158	1462233	10.805391480	9.120515131	12.490267829	0.859630790	12.892182690	10.867142204	14.917223177	1.033183922	0.019495943%
	"Utah"	"49"	"2008"	"2008"	168	1506195	11.153934252	9.467266620	12.840601883	0.860544710	13.123074762	11.121643461	15.124506063	1.021138419	0.020729864%
	"Utah"	"49"	"2009"	"2009"	191	1546194	12.352913024	10.601015207	14.104810840	0.893825417	14.268237667	12.224366933	16.312108401	1.042791191	0.023567881%
	"Utah"	"49"	"2010"	"2010"	203	1574829	12.890288406	11.117035473	14.663541338	0.904720884	14.975933651	12.896517398	17.055349904	1.060926659	0.025048586%
	"Utah"	"49"	"2011"	"2011"	205	1609727	12.735078681	10.991743986	14.478413376	0.889456477	14.573662920	12.555204174	16.592121666	1.029825891	0.025295370%
	"Utah"	"49"	"2012"	"2012"	229	1640328	13.960622510	12.152436460	15.768808559	0.922543903	15.693861235	13.634748063	17.752974407	1.050567945	0.028256779%
	"Utah"	"49"	"2013"	"2013"	249	1671971	14.892602802	13.042793307	16.742412298	0.943780355	16.295314990	14.243721086	18.346908894	1.046731584	0.030724620%
	"Utah"	"49"	"2014"	"2014"	233	1705399	13.662491886	11.908175064	15.416808708	0.895059603	14.872046244	12.933642461	16.810450028	0.988981522	0.028750347%
	"Utah"	"49"	"2015"	"2015"	228	1743101	13.080137066	11.382280718	14.777993414	0.866253239	14.274091505	12.394540146	16.153642863	0.958954775	0.028133387%
	"Utah"	"49"	"2016"	"2016"	243	1786161	13.604596674	11.894035518	15.315157830	0.872735284	14.259775496	12.436636816	16.082914176	0.930172796	0.029984268%
	"Utah"	"49"	"2017"	"2017"	232	1829473	12.681247551	11.049420758	14.313074343	0.832564690	13.481469120	11.720077201	15.242861039	0.898669346	0.028626955%
	"Utah"	"49"	"2018"	"2018"	263	1872333	14.046646617	12.348986078	15.744307155	0.866153336	14.816799907	13.001625238	16.631974575	0.926109525	0.032452108%
	"Utah"	"49"	"2019"	"2019"	273	1912695	14.273054512	12.579919181	15.966189843	0.863844557	14.835858057	13.052795323	16.618920792	0.909725885	0.033686029%
	"Utah"	"49"	"2020"	"2020"	299	1953255	15.307781114	13.572648309	17.042913919	0.885271839	16.025079112	14.185891209	17.864267015	0.938361175	0.036894222%
"Total"	"Utah"	"49"			4374	34057911	12.842831141	12.462223543	13.223438740	0.194187550	14.447072250	14.015418641	14.878725858	0.220231433	0.539716815%
	"Vermont"	"50"	"1999"	"1999"	80	401296	19.935409274	15.807583430	24.811411028	2.228846515	20.109050171	15.945270243	25.027522752	2.250317275	0.009871364%
	"Vermont"	"50"	"2000"	"2000"	75	404718	18.531421879	14.576075193	23.229322639	2.139824282	18.563963844	14.601671401	23.270114318	2.145603351	0.009254404%
	"Vermont"	"50"	"2001"	"2001"	45	407338	11.047336610	8.058037797	14.782220171	1.646839709	10.782697124	7.865007109	14.428111368	1.611180611	0.005552642%
	"Vermont"	"50"	"2002"	"2002"	56	410411	13.644858447	10.307189622	17.718940282	1.823370907	13.186621818	9.961042255	17.123883360	1.766900632	0.006909955%
	"Vermont"	"50"	"2003"	"2003"	59	412557	14.301054157	10.886677477	18.447358789	1.861838667	13.787302900	10.495584333	17.784655630	1.801948010	0.007280131%
	"Vermont"	"50"	"2004"	"2004"	69	414933	16.629190737	12.938508145	21.045238629	2.001919313	15.999604078	12.424332551	20.283338074	1.934205856	0.008514051%
	"Vermont"	"50"	"2005"	"2005"	76	417372	18.209175508	14.346827291	22.791514524	2.088735681	17.028575928	13.393996682	21.345490211	1.969197121	0.009377796%
	"Vermont"	"50"	"2006"	"2006"	58	420595	13.789987993	10.471289483	17.826731178	1.810714133	12.579715026	9.527750363	16.298530382	1.666992246	0.007156739%
	"Vermont"	"50"	"2007"	"2007"	74	423427	17.476448124	13.722856596	21.940107740	2.031595828	16.253879175	12.740440653	20.436814981	1.904089444	0.009131012%
	"Vermont"	"50"	"2008"	"2008"	93	426435	21.808716452	17.602469310	26.717204263	2.261458548	19.407257681	15.625559449	23.827842835	2.033448807	0.011475460%
	"Vermont"	"50"	"2009"	"2009"	97	429236	22.598290917	18.325632053	27.568107055	2.294508802	19.629424812	15.881382438	23.995990361	2.018015823	0.011969029%
	"Vermont"	"50"	"2010"	"2010"	77	431635	17.839146501	14.078297636	22.295900472	2.032959419	15.687500985	12.339160775	19.664439360	1.808306132	0.009501188%
	"Vermont"	"50"	"2011"	"2011"	83	434230	19.114294268	15.224344242	23.695034889	2.098066366	16.612407480	13.192577276	20.647727381	1.849883963	0.010241540%
	"Vermont"	"50"	"2012"	"2012"	100	435737	22.949623282	18.451497119	27.447749445	2.294962328	19.854993968	15.878900771	23.831087165	2.028618978	0.012339205%
	"Vermont"	"50"	"2013"	"2013"	97	436977	22.197964653	18.000995476	27.079741039	2.253861828	18.218068108	14.704349312	22.318408698	1.885342955	0.011969029%
	"Vermont"	"50"	"2014"	"2014"	86	437431	19.660243558	15.725639015	24.280204192	2.120018585	16.149498672	12.844180779	20.045726722	1.782844935	0.010611716%
	"Vermont"	"50"	"2015"	"2015"	86	438191	19.626144763	15.698364412	24.238092521	2.116341617	15.353984747	12.211484689	19.058287107	1.698093316	0.010611716%
	"Vermont"	"50"	"2016"	"2016"	88	438323	20.076518914	16.101970465	24.734873598	2.140164107	15.835029270	12.648387979	19.580330392	1.722449114	0.010858500%
	"Vermont"	"50"	"2017"	"2017"	101	439979	22.955641065	18.478664614	27.432617515	2.284171658	16.968398133	13.596817225	20.339979042	1.720194341	0.012462597%
	"Vermont"	"50"	"2018"	"2018"	107	443107	24.147666365	19.572158046	28.723174684	2.334443020	18.441711867	14.881729333	22.001694400	1.816317619	0.013202949%
	"Vermont"	"50"	"2019"	"2019"	112	444144	25.217046724	20.546784314	29.887309134	2.382786944	18.588669710	15.062804743	22.114534677	1.798910697	0.013819909%
	"Vermont"	"50"	"2020"	"2020"	97	445637	21.766594785	17.651184709	26.553504309	2.210062854	15.968489329	12.872837988	19.583914998	1.667384226	0.011969029%
"Total"	"Vermont"	"50"			1816	9393709	19.332087038	18.442933234	20.221240843	0.453649900	16.667724371	15.894152187	17.441296555	0.394679686	0.224079958%
	"Virginia"	"51"	"1999"	"1999"	703	4610994	15.246170348	14.119130746	16.373209951	0.575020205	17.007235136	15.745041844	18.269428428	0.643976170	0.086744609%
	"Virginia"	"51"	"2000"	"2000"	712	4660855	15.276167141	14.154069948	16.398264334	0.572498568	16.970551057	15.718937195	18.222164920	0.638578501	0.087855138%
	"Virginia"	"51"	"2001"	"2001"	660	4736985	13.932913024	12.869930732	14.995895316	0.542337904	15.390239928	14.210611943	16.569867914	0.601851013	0.081438751%
	"Virginia"	"51"	"2002"	"2002"	682	4796375	14.219071695	13.151897960	15.286245430	0.544476396	15.593021244	14.416372057	16.769670431	0.600331218	0.084153376%
	"Virginia"	"51"	"2003"	"2003"	777	4849408	16.022574302	14.895953265	17.149195338	0.574806651	17.369395576	16.140013046	18.598778105	0.627235984	0.095875621%
	"Virginia"	"51"	"2004"	"2004"	754	4919847	15.325679843	14.231748295	16.419611391	0.558128341	16.366762165	15.189287381	17.544236950	0.600752441	0.093037604%
	"Virginia"	"51"	"2005"	"2005"	852	4992937	17.064104754	15.918275826	18.209933683	0.584606596	18.082151699	16.857756204	19.306547193	0.624691579	0.105130024%
	"Virginia"	"51"	"2006"	"2006"	837	5065837	16.522442392	15.403088049	17.641796735	0.571099155	17.393014072	16.204151919	18.581876226	0.606562323	0.103279144%
	"Virginia"	"51"	"2007"	"2007"	877	5129528	17.097089635	15.965527352	18.228651918	0.577327695	17.701745328	16.517959882	18.885530773	0.603972166	0.108214826%
	"Virginia"	"51"	"2008"	"2008"	887	5202545	17.049347963	15.927324249	18.171371678	0.572461079	17.642218685	16.469560446	18.814876924	0.598295020	0.109448746%
	"Virginia"	"51"	"2009"	"2009"	837	5280924	15.849499065	14.775734957	16.923263173	0.547838831	16.062753784	14.960612347	17.164895220	0.562317059	0.103279144%
	"Virginia"	"51"	"2010"	"2010"	878	5345248	16.425804752	15.339290395	17.512319110	0.554344060	16.377721777	15.279982111	17.475461442	0.560071258	0.108338218%
	"Virginia"	"51"	"2011"	"2011"	938	5428990	17.277615173	16.171912273	18.383318074	0.564134133	17.277031467	16.155898996	18.398163937	0.572006362	0.115741740%
	"Virginia"	"51"	"2012"	"2012"	952	5505937	17.290426679	16.192070222	18.388783137	0.560385948	16.862487223	15.775506334	17.949468110	0.554582086	0.117469229%
	"Virginia"	"51"	"2013"	"2013"	998	5566663	17.928155521	16.815844062	19.040466981	0.567505847	17.320376252	16.229365372	18.411387132	0.556638204	0.123145263%
	"Virginia"	"51"	"2014"	"2014"	991	5627793	17.609034305	16.512670262	18.705398348	0.559369410	16.753618582	15.693420245	17.813816919	0.540917519	0.122281519%
	"Virginia"	"51"	"2015"	"2015"	1028	5689603	18.068044466	16.963531891	19.172557041	0.563526824	16.928056925	15.875388215	17.980725635	0.537075872	0.126847025%
	"Virginia"	"51"	"2016"	"2016"	1070	5729478	18.675348784	17.556341524	19.794356044	0.570922071	16.992241891	15.957076136	18.027407647	0.528145794	0.132029491%
	"Virginia"	"51"	"2017"	"2017"	1139	5795909	19.651792325	18.510501370	20.793083279	0.582291303	17.628333699	16.587565878	18.669101520	0.531003990	0.140543542%
	"Virginia"	"51"	"2018"	"2018"	1145	5842846	19.596614390	18.461513733	20.731715046	0.579132988	17.282087117	16.267280908	18.296893325	0.517758270	0.141283894%
	"Virginia"	"51"	"2019"	"2019"	1132	5876474	19.263252079	18.141072230	20.385431928	0.572540739	16.530011635	15.554188005	17.505835266	0.497869199	0.139679798%
	"Virginia"	"51"	"2020"	"2020"	1218	5924757	20.557805156	19.403264654	21.712345657	0.589051276	17.627079541	16.622675021	18.631484061	0.512451286	0.150291514%
